Property_id,lat,lng,addr_street,suburb,price,property_type,year,bedrooms,bathrooms,parking_space,Shopping_center_id,Distance_to_sc,Train_station_id,Distance_to_train_station,travel_min_to_CBD,Transfer_flag,Hospital_id,Distance_to_hospital,Supermarket_id,Distance_to_supermaket
58636,-37.827686,145.18186699999998,18 Lorikeet Street,Nunawading,7300000,house,2013,4,2,2,SC_088,952,19899,999,37,0,hospital_010,2199,S_018,3066
2781,-37.81705,144.887465,125 Simpson Street,Yarraville,5304000,house,2013,3,1,2,SC_043,3463,19996,255,15,0,hospital_056,2665,S_049,4884
75750,-37.897225,145.098802,1484 Dandenong Rd,Oakleigh,7500000,house,2011,4,1,2,SC_087,1802,19917,986,34,0,hospital_166,669,S_026,1691
37302,-37.634049,145.024766,32 Kassandra  Heights,Epping,5535000,house,2011,3,2,1,SC_062,5702,20005,2095,43,0,hospital_053,2083,S_005,8624
36997,-37.649710999999996,145.058479,2 Columbine Court,Epping,4224000,house,2014,3,1,2,SC_062,2392,45795,756,46,0,hospital_053,3706,S_020,7133
34891,-37.712398,145.00925800000002,4 Sutton Street,Reservoir,5820000,house,2015,3,1,2,SC_103,3094,20009,501,33,0,hospital_139,1142,S_030,2964
34700,-37.722578999999996,145.02305900000002,33 Barwon Avenue,Reservoir,7700000,house,2012,4,2,2,SC_047,1889,20010,1550,32,0,hospital_025,1878,S_030,3564
32350,-37.74144363,145.0220947,23 Enfield Avenue,Preston,5899000,house,2008,2,1,1,SC_047,792,20012,1924,27,0,hospital_090,2260,S_030,3639
74025,-37.869057,145.29630500000002,8 Sassafras Court,Boronia,8080000,house,2011,4,2,2,SC_049,3011,19868,1410,55,0,hospital_049,1395,S_024,1317
23958,-37.715226,144.967027,124 Lorne Street,Fawkner,7800000,house,2010,3,1,2,SC_030,2423,19962,575,33,0,hospital_139,2745,S_030,2163
70611,-37.873943,145.106083,2 Yarrinup Avenue,Chadstone,8996000,house,2012,4,1,2,SC_042,1336,19840,529,28,0,hospital_089,2117,S_026,2402
17022,-37.7069064,144.9483324,3/32 Sutherland Street,Hadfield,5025000,house,2012,3,1,1,SC_030,2843,19961,1159,35,0,hospital_139,4537,S_004,845
5963,-37.788489,144.836352,1 Tyler Street,Sunshine,4576000,house,2010,4,1,1,SC_102,728,20021,306,26,0,hospital_174,1248,S_049,4954
84411,-37.849352,144.998227,83 York Street,Prahran,9080000,house,2010,3,1,0,SC_066,469,19947,632,21,0,hospital_097,218,S_017,2730
30182,-37.77819061,144.9943085,50 Bridge Street,Northcote,14944000,house,2009,3,1,1,SC_008,4321,20017,124,18,0,hospital_035,2077,S_039,4449
12683,-37.715934999999995,144.769306,22 Aitken Drive,Delahey,3123000,house,2013,3,2,2,SC_048,3095,20000,1703,39,0,hospital_057,6358,S_049,12332
85672,-37.883514399999996,145.0141602,46 Prentice Street,Elsternwick,9870000,house,2008,2,1,0,SC_023,2650,19954,1173,17,0,hospital_080,139,S_013,2519
3217,-37.819819,144.894236,26 Kent Street,Yarraville,9570000,house,2014,3,2,1,SC_043,4095,19996,582,15,0,hospital_056,3054,S_049,5208
77143,-37.946647999999996,145.112507,19 Tully Road,Clarinda,6955000,house,2015,3,1,2,SC_003,3415,19914,2483,42,0,hospital_076,2858,S_010,3735
36528,-37.664134999999995,145.02489599999998,60 Curtin Avenue,Lalor,8032000,house,2015,3,1,2,SC_062,5518,20006,705,40,0,hospital_053,1582,S_020,8015
28733,-37.805401200000006,144.9851906,93 Cambridge Street,Collingwood,22950000,house,2013,3,1,1,SC_008,1529,19976,759,10,0,hospital_170,499,S_033,1927
24920,-37.58686829,144.904541,1 Tranquillity Place,Craigieburn,6435000,house,2008,4,2,2,SC_016,1058,40221,3804,46,0,hospital_104,7242,S_005,3221
9291,-37.86148834,144.7267304,13 Braid Crt,Truganina,5135000,house,2008,4,2,2,SC_053,2352,46468,2045,33,0,hospital_073,4496,S_007,1566
60043,-37.828868,145.19516000000002,493 Mitcham Road,Mitcham,6000000,house,2012,3,1,2,SC_088,1734,19900,1241,40,0,hospital_010,2052,S_040,3503
2034,-37.778154,144.872682,22/8 Crefden Street,Maidstone,6120000,house,2012,2,1,1,SC_052,1300,20022,2500,22,0,hospital_056,2048,S_049,1558
14069,-37.754084999999996,144.90803799999998,21 Lincoln Road,Essendon,9090000,house,2013,4,2,2,SC_082,2248,20037,749,21,0,hospital_184,1338,S_025,1923
1100,-37.796642299999995,144.8948669,5 Central Avenue,Footscray,9440000,house,2008,3,2,2,SC_011,2454,20024,718,18,0,hospital_003,704,S_049,2656
85631,-37.8889363,145.0125175,41 Hoddle Street,Elsternwick,19920000,house,2011,5,3,2,SC_023,3020,19954,1122,17,0,hospital_079,461,S_013,3127
26915,-37.60956573,144.92503359999998,41 Yarcombe Crescent,Craigieburn,2240000,house,2008,3,2,2,SC_110,1821,40221,1829,46,0,hospital_104,4597,S_005,1774
44546,-37.686302000000005,145.107392,2 Tindal Court,Greensborough,6200000,house,2011,5,2,3,SC_062,4310,19985,1966,38,0,hospital_075,2100,S_020,2147
81514,-37.984846000000005,145.22339499999998,8 Aratula Street,Dandenong,8240000,house,2012,3,1,1,SC_112,772,19888,1328,54,0,hospital_119,390,S_047,8880
54142,-37.818604,145.01834499999998,155 Church Street,Hawthorn,29280000,house,2012,4,3,1,SC_083,1530,19905,538,19,0,hospital_086,1108,S_039,1807
19102,-37.676001,144.937739,62 DALLAS DRIVE,Dallas,3060000,house,2015,3,1,2,SC_072,3125,19960,1360,39,0,hospital_104,3204,S_004,3454
96469,-38.01307297,145.2823639,12 Sasha Court,Hallam,4272000,house,2009,3,2,2,SC_077,3114,19885,1220,59,0,hospital_069,2767,S_045,5945
54850,-37.843973999999996,145.08803400000002,1/3 Stornoway Road,Camberwell,12560000,house,2014,4,3,2,SC_099,3425,19849,1073,34,0,hospital_089,1591,S_026,4813
17856,-37.698485,144.924815,90 Widford Street,Glenroy,6970000,house,2014,4,2,1,SC_059,3693,20031,873,35,0,hospital_184,5178,S_004,1552
8176,-37.754017,144.751446,17 Perkins Grove,Burnside,6375000,house,2013,5,2,2,SC_048,2502,20002,4398,33,0,hospital_057,5596,S_049,12312
25733,-37.585656,144.93680600000002,19  Westerfolds Loop,Craigieburn,5395000,house,2014,4,2,2,SC_110,1419,40221,1889,46,0,hospital_104,7383,S_005,1345
85487,-37.881738,145.012683,2A Park Street,Elsternwick,20400000,house,2010,1,1,0,SC_023,2723,19954,1088,17,0,hospital_080,365,S_013,2409
28146,-37.80332565,144.9809418,187 George Street,Fitzroy,9435000,house,2008,2,1,0,SC_008,1362,19843,1113,8,0,hospital_178,558,S_033,1758
78115,-37.924162,145.188256,4B Stadium Circuit,Mulgrave,11415000,house,2015,3,3,2,SC_073,2003,19913,4159,44,0,hospital_161,2711,S_047,1628
34432,-37.710679,145.00243500000002,25 O'Connor Street,Reservoir,9982000,house,2014,3,1,2,SC_103,3218,20009,696,33,0,hospital_139,858,S_030,2683
22013,-37.721779,144.95868000000002,15 Delta Avenue,Coburg North,9030000,house,2015,5,2,2,SC_030,1402,19963,250,32,0,hospital_139,3499,S_030,2358
82758,-37.907146999999995,145.250277,38 Valleyview Drive,Rowville,9401000,house,2011,4,2,2,SC_049,5285,19868,4861,55,0,hospital_026,4782,S_027,1887
31760,-37.73943329,145.0184937,116 Murray Road,Preston,8245000,house,2009,2,1,3,SC_047,1046,20012,1584,27,0,hospital_090,2620,S_030,3264
333,-37.79319,144.891317,14 Creswick Street,Footscray,9367000,house,2012,3,1,3,SC_085,2205,20024,1037,18,0,hospital_003,220,S_049,2233
38730,-37.774682,145.04235,21 Rose Street,Ivanhoe,2286000,house,2015,5,2,2,SC_001,755,19932,342,21,0,hospital_039,1620,S_039,3603
61959,-37.821676000000004,145.230738,40 Greenwood Avenue,Ringwood,6440000,house,2012,3,1,1,SC_032,1008,19902,663,44,0,hospital_105,1598,S_040,1096
96778,-37.99797058,145.2555389,35 Frawley Road,Hallam,2610000,house,2007,3,2,2,SC_077,1024,19885,2530,59,0,hospital_119,3513,S_045,8746
72956,-37.848641,145.292945,14 Judith Avenue,Boronia,6480000,house,2016,3,1,1,SC_049,5269,19869,1515,53,0,hospital_049,1795,S_024,1627
68447,-37.856224,145.018272,3 Fetherston Street,Armadale,23520000,house,2012,4,2,3,SC_038,1952,19945,96,24,0,hospital_132,858,S_013,1094
67652,-37.741026,145.345448,7 Bravo Court,Lilydale,3850000,house,2013,4,2,2,SC_084,3366,19876,1625,61,0,hospital_151,1623,S_042,9881
19262,-37.68682098,144.9145508,9 Kinnaird Street,Jacana,4777000,house,2008,3,1,1,SC_059,2612,20030,613,37,0,hospital_104,4054,S_004,3098
73246,-37.86801529,145.2698975,20 Wells Avenue,Boronia,4018000,house,2008,3,1,0,SC_049,4470,19869,1526,53,0,hospital_049,1277,S_024,1471
86266,-37.90158844,144.99116519999998,19 Meek Street,Brighton,18500000,house,2009,3,2,2,SC_015,3776,19952,1070,20,0,hospital_198,1046,S_009,1577
8157,-37.757068,144.779019,16 Solomon Drive,Cairnlea,8816000,house,2015,4,2,2,SC_107,4150,20002,2296,33,0,hospital_057,3146,S_049,9864
26745,-37.588347999999996,144.903739,4 Bellfield Drive,Craigieburn,6560000,house,2012,4,2,2,SC_016,1023,40221,3799,46,0,hospital_104,7095,S_005,3230
49002,-37.803000000000004,145.067519,13 Paisley Street,Balwyn,12100000,house,2011,3,1,1,SC_099,2518,19892,2549,27,0,hospital_064,1805,S_039,3234
38002,-37.773204799999995,145.0169678,141 Rathmines Street,Fairfield,7359000,house,2008,3,1,0,SC_001,2262,19930,664,18,0,hospital_035,1399,S_039,3826
73755,-37.847049,145.301205,5 Bambil Court,Boronia,6660000,house,2016,3,2,2,SC_049,5308,19869,2100,53,0,hospital_049,2375,S_024,2188
40100,-37.689693,145.04656,226 Greenhills Road,Bundoora,6669000,house,2014,3,2,1,SC_062,5448,20007,3028,38,0,hospital_041,1456,S_020,5000
32679,-37.732389000000005,144.986748,37 Jacka Street,Preston,12750000,house,2015,3,1,2,SC_103,1560,20012,1400,27,0,hospital_139,1927,S_030,418
31422,-37.7619519,145.00299760000001,7 Fenwick Street,Thornbury,14263000,house,2010,2,2,1,SC_103,2492,20015,575,21,0,hospital_035,440,S_030,3987
55610,-37.829260999999995,145.06958899999998,39 Wandin Road,Camberwell,12805000,house,2014,3,2,1,SC_099,1154,19852,250,28,0,hospital_168,2263,S_039,4291
35678,-37.71768188,145.02183530000002,86 Boldrewood Parade,Reservoir,2736000,house,2009,2,1,0,SC_047,2440,20010,1310,32,0,hospital_025,1881,S_030,3621
20083,-37.793552399999996,144.9739533,19 Neill Street,Carlton,7110000,house,2009,3,2,1,SC_008,2068,19975,1908,11,0,hospital_188,1014,S_044,2148
61955,-37.780203,145.247582,40 Bridget Court,Warranwood,14280000,house,2016,3,2,2,SC_022,3764,19878,3363,51,0,hospital_164,3147,S_040,3903
46282,-37.719683,145.11615,9 Montrose Street,Montmorency,6468000,house,2013,2,1,1,SC_009,5544,19986,679,40,0,hospital_075,1856,S_020,2189
70892,-37.883002000000005,145.108364,8 Gateway Close,Chadstone,11135000,house,2016,3,2,1,SC_042,1610,19840,1096,28,0,hospital_166,1822,S_026,2152
87643,-37.933718,145.01641999999998,33a Earlsfield Road,Hampton,11120000,house,2013,2,1,1,SC_046,2030,19949,1395,27,0,hospital_036,1478,S_009,2739
89670,-37.947571999999994,145.002842,8 Bamfield Street,Sandringham,16800000,house,2014,5,2,2,SC_046,3243,19948,342,29,0,hospital_036,578,S_009,3647
17858,-37.704997999999996,144.911216,91 Chapman Avenue,Glenroy,7800000,house,2015,4,3,1,SC_010,2363,20032,531,33,0,hospital_184,4187,S_004,2434
74299,-37.880649,145.016317,232 Kooyong Road,Caulfield,17920000,house,2012,4,2,2,SC_023,2385,19954,1430,17,0,hospital_080,390,S_013,2149
17907,-37.69831467,144.9351959,98 JUSTIN AVENUE,Glenroy,4320000,house,2009,3,1,2,SC_030,4016,20032,1728,33,0,hospital_104,5458,S_004,1018
38136,-37.77093506,145.0192413,230 Station Street,Fairfield,16830000,house,2008,4,2,3,SC_001,2012,19930,940,18,0,hospital_039,1319,S_039,4011
18501,-37.67512512,144.934967,23 KEIWA CRESCENT,Dallas,5418000,house,2008,3,1,1,SC_072,2936,19960,1446,39,0,hospital_104,3006,S_004,3566
38403,-37.776334000000006,145.025756,62 Grange Road,Alphington,15130000,house,2010,3,2,2,SC_001,1694,19931,535,20,0,hospital_029,1470,S_039,3307
13500,-37.707311,144.77514,8 Park View Terrace,Sydenham,11008000,house,2016,4,2,3,SC_107,3608,20000,693,39,0,hospital_057,6859,S_049,12437
26052,-37.592242999999996,144.934269,23 Medway Road,Craigieburn,3750000,house,2013,4,1,1,SC_110,823,40221,1332,46,0,hospital_104,6621,S_005,706
82069,-37.990169,145.24756200000002,3 Laburnum Grove,Doveton,4800000,house,2016,3,1,2,SC_077,1673,19888,3320,54,0,hospital_119,2571,S_045,9749
57046,-37.82059097,145.07862849999998,14 View Street,Canterbury,15200000,house,2009,5,3,0,SC_099,1858,19893,490,29,0,hospital_064,2977,S_039,4509
77110,-37.941747,145.10528200000002,142 Bourke Road,Clarinda,6786000,house,2010,5,3,2,SC_003,3567,19915,2324,39,0,hospital_076,2598,S_010,2904
71507,-37.864182,145.22245900000001,4 Bambara Street,Wantirna,4860000,house,2011,3,2,2,SC_067,5148,19871,4439,46,0,hospital_008,1682,S_027,3902
47820,-37.81361771,145.0289307,121 Barkers Road,Kew,5576000,house,2008,3,1,1,SC_083,961,19905,1057,19,0,hospital_086,661,S_039,892
33637,-37.709037,145.02116999999998,110 Rathcown Road,Reservoir,5820000,house,2010,2,1,1,SC_047,3383,20009,1034,33,0,hospital_025,2129,S_030,4025
67836,-37.844093,145.009999,101 Canterbury Road,Toorak,6720000,house,2016,3,2,1,SC_038,421,19947,693,21,0,hospital_132,1120,S_013,2603
75422,-37.903502,145.068208,7 Victory Street,Murrumbeena,12880000,house,2010,3,2,3,SC_087,2050,19918,1268,32,0,hospital_159,2081,S_015,2043
84702,-37.884903200000004,144.9832043,18 Bendigo Avenue,Elwood,26520000,house,2013,4,3,2,SC_015,1818,19955,1456,15,0,hospital_116,2298,S_017,1870
43315,-37.719525,145.093595,8 Stephanie Court,Macleod,6812000,house,2011,4,2,2,SC_017,4598,19984,1286,34,0,hospital_075,1933,S_020,1746
77519,-37.934333,145.172002,143 Albany Drive,Mulgrave,11237000,house,2014,3,1,2,SC_073,3356,19913,2346,44,0,hospital_161,3641,S_047,3169
12104,-37.71498489,144.7694244,10 Franklin Place,Delahey,3420000,house,2008,3,2,2,SC_048,3169,20000,1598,39,0,hospital_057,6435,S_049,12378
57667,-37.817452,145.140975,15 Malabar Road,Blackburn,9350000,house,2011,5,2,2,SC_037,1641,19897,371,36,0,hospital_158,1886,S_018,1652
7182,-37.74585724,144.7708588,11 Guest Ave,Albanvale,5200000,house,2009,3,1,0,SC_048,2955,20002,2572,33,0,hospital_057,4172,S_049,10854
14919,-37.740204,144.922191,1 Bournian Avenue,Strathmore,18620000,house,2015,5,2,2,SC_082,1618,20035,588,26,0,hospital_184,1525,S_025,3068
83766,-37.852227,145.004254,26 Bayview Street,Prahran,12740000,house,2015,2,1,0,SC_066,1087,19946,864,23,0,hospital_132,458,S_013,2343
93856,-38.067636,145.125831,2 Warrawitur Court,Bonbeach,5300000,house,2012,4,2,3,SC_070,5482,19859,751,51,0,hospital_043,9098,S_006,6370
10968,-37.794097,144.92078600000002,93 Westbourne Road,Kensington,10218000,house,2010,4,2,1,SC_011,1367,20026,732,11,0,hospital_114,842,S_025,2933
60682,-37.839427,145.190097,3 Woorill Court,Vermont,9900000,house,2016,3,1,2,SC_088,2421,19900,2390,40,0,hospital_192,2884,S_018,3865
60725,-37.837018,145.20411000000001,4 Evans Court,Vermont,9720000,house,2016,4,2,0,SC_088,2921,19901,2157,42,0,hospital_008,2429,S_040,3533
64903,-37.802341,145.301036,8 TRAWALLA ROAD,Croydon,9265000,house,2011,4,3,2,SC_022,1620,19878,1955,51,0,hospital_164,4042,S_042,2289
60649,-37.838667,145.185218,28 Woodcrest Road,Vermont,11050000,house,2010,4,2,2,SC_088,2209,19899,2206,37,0,hospital_192,2597,S_018,3428
71143,-37.864216,145.227263,15 Chequers Close,Wantirna,4763000,house,2011,3,2,2,SC_067,5555,19871,4275,46,0,hospital_008,1642,S_027,3831
27904,-37.606328999999995,144.920246,9 Eagle Court,Craigieburn,3685000,house,2015,3,1,1,SC_016,1601,40221,2096,46,0,hospital_104,4939,S_005,1870
10467,-37.794227,144.924677,37 Bangalore Street,Kensington,3454000,house,2011,3,1,0,SC_011,1517,20041,517,14,0,hospital_114,500,S_025,2961
71051,-37.851836,145.227937,11 Heswall Court,Wantirna,4730000,house,2010,3,1,1,SC_032,4351,19871,2998,46,0,hospital_179,269,S_040,4440
2341,-37.822165000000005,144.843597,51 Cypress Avenue,Brooklyn,9815000,house,2016,3,1,1,SC_033,574,20022,3066,22,0,hospital_056,4948,S_049,6769
91723,-37.988057,145.03708999999998,55 Dalgetty Road,Beaumaris,17220000,house,2015,3,2,2,SC_079,4347,19865,2558,39,0,hospital_055,1592,S_011,2338
11327,-37.786328000000005,144.88591200000002,2B Mephan Street,Maribyrnong,7560000,house,2010,3,2,2,SC_085,1466,20023,1724,20,0,hospital_003,715,S_049,1490
9462,-37.853609999999996,144.72833300000002,3 Greenfield Lane,Truganina,7672000,house,2012,4,2,2,SC_053,2121,46468,2469,33,0,hospital_073,5029,S_007,2003
59789,-37.823675,145.18626799999998,3 Grace Court,Mitcham,8428000,house,2012,3,1,1,SC_088,762,19900,806,40,0,hospital_010,1625,S_018,3531
75239,-37.90170288,145.0688629,5 Marma Road,Murrumbeena,11064000,house,2009,4,2,2,SC_087,1854,19918,1082,32,0,hospital_159,2284,S_015,1906
86881,-37.921448,144.999358,53 Whyte Street,Brighton,15730000,house,2012,4,3,2,SC_046,3969,19951,752,22,0,hospital_156,1277,S_009,756
61452,-37.835131,145.227576,199 Wantirna Road,Ringwood,5856000,house,2010,3,1,1,SC_032,2493,19871,1674,46,0,hospital_179,1593,S_040,2582
77768,-37.92651367,145.165863,24 Redfern Crescent,Mulgrave,5180000,house,2008,3,1,1,SC_073,2863,19914,2722,42,0,hospital_065,3983,S_047,2826
15493,-37.726251,144.914479,88 Lebanon Street,Strathmore,11840000,house,2013,3,1,0,SC_082,1165,20033,1113,31,0,hospital_184,1969,S_004,3024
31737,-37.736693,145.01117,11 Wilcox Street,Preston,10240000,house,2015,3,1,1,SC_103,873,20012,963,27,0,hospital_139,2422,S_030,2555
21360,-37.75624466,144.9517517,54 Thistle Street,Brunswick,7932000,house,2009,3,2,1,SC_030,2657,19966,908,26,0,hospital_011,603,S_025,2963
63571,-37.79847717,145.2655335,15 Clegg Avenue,Croydon,2700000,house,2008,2,1,1,SC_022,1545,19878,1368,51,0,hospital_164,1354,S_040,3566
6844,-37.787765,144.840698,57 Cornwall Road,Sunshine,4550000,house,2012,3,1,1,SC_102,871,20021,693,26,0,hospital_174,1332,S_049,4568
34991,-37.71915817,144.9989166,45 Henty Street,Reservoir,5910000,house,2008,2,1,0,SC_103,2289,20010,755,32,0,hospital_139,192,S_030,1783
89935,-37.970765,145.059108,12 Tuck Street,Cheltenham,13710000,house,2011,4,2,2,SC_003,2629,19866,608,37,0,hospital_082,1164,S_011,1237
64263,-37.791723,145.296873,32 Allendale Road,Croydon,5000000,house,2010,3,2,3,SC_022,1464,19878,1490,51,0,hospital_164,4046,S_042,3499
91934,-37.98321533,145.08992,10 Allandale Road,Mentone,8415000,house,2009,3,2,2,SC_003,1347,19864,1621,41,0,hospital_001,1711,S_003,1123
83075,-37.886804,145.246172,2/112 Harley Street North,Knoxfield,4500000,house,2014,2,1,1,SC_049,5517,19868,4349,55,0,hospital_002,3988,S_027,1806
93832,-38.059579,145.12763600000002,15 Crown Road,Bonbeach,6175000,house,2011,2,1,3,SC_070,5789,19859,792,51,0,hospital_096,8268,S_006,6829
86374,-37.908325299999994,145.0043745,22 Pearson Street,Brighton,13590000,house,2013,3,1,2,SC_046,4576,19952,413,20,0,hospital_156,1190,S_009,1084
60771,-37.840913,145.186366,46 McClares Road,Vermont,8350000,house,2014,4,2,2,SC_088,2476,19899,2476,37,0,hospital_192,2521,S_018,3592
91126,-37.979062,145.051629,1 Wilkins Avenue,Beaumaris,17360000,house,2015,4,2,2,SC_003,3402,19865,1228,39,0,hospital_055,109,S_011,988
52047,-37.821837,144.994532,1/79 Richmond Terrace,Richmond,9720000,house,2013,2,1,1,SC_068,2135,19908,458,11,0,hospital_146,476,S_033,2652
17481,-37.709783,144.949935,59 East Street,Hadfield,6516000,house,2011,3,1,3,SC_030,2518,19962,1078,33,0,hospital_139,4326,S_004,1033
8278,-37.763341,144.787106,22 Breadalbane Avenue,Cairnlea,7514000,house,2014,4,2,2,SC_107,4391,20003,2081,31,0,hospital_057,2432,S_049,9054
25527,-37.592479,144.93113300000002,15 Woodlands Court,Craigieburn,4396000,house,2014,3,1,2,SC_110,996,40221,1495,46,0,hospital_104,6549,S_005,864
37492,-37.641872,145.03913300000002,5 Durham Crt,Epping,5685000,house,2011,3,2,2,SC_062,4230,20005,1415,43,0,hospital_053,2269,S_020,8816
95127,-37.914528999999995,145.025787,20 McLean Avenue,Bentleigh,9880000,house,2011,3,1,2,SC_046,2990,19939,1036,39,0,hospital_126,1649,S_009,2639
94434,-37.95400238,145.08201599999998,8 Ganton Place,Heatherton,5520000,house,2008,3,2,2,SC_003,2005,19866,2791,37,0,hospital_109,1148,S_023,2378
10256,-37.7913619,144.9197802,21/1 Gatehouse Drive,Kensington,5490000,house,2013,3,1,2,SC_011,1050,20040,925,15,0,hospital_114,997,S_025,2631
87048,-37.922318,145.00456499999999,70 Champion Street,Brighton,23000000,house,2013,3,2,2,SC_046,3529,19951,1080,22,0,hospital_156,1638,S_009,1101
92704,-37.997715,145.087367,13A Davey Street,Parkdale,4455000,house,2013,3,1,2,SC_003,2963,19863,987,45,0,hospital_001,1499,S_003,1762
73112,-37.856372,145.29985,19 Mount View Road,Boronia,6320000,house,2016,4,2,2,SC_049,4298,19869,1433,53,0,hospital_049,1658,S_024,1466
37217,-37.649039,145.04107199999999,3 Brownlow Crescent,Epping,4290000,house,2011,3,1,2,SC_062,3927,20005,1035,43,0,hospital_053,2185,S_020,8087
19180,-37.689983000000005,144.91093500000002,8 & 10 Bliburg Street,Jacana,14110000,house,2015,3,1,2,SC_059,2297,20031,718,35,0,hospital_104,4452,S_004,3098
92481,-37.97667694,145.0654602,99 Flinders,Mentone,4590000,house,2009,3,1,1,SC_003,2161,19865,578,39,0,hospital_133,529,S_011,605
79284,-37.952926,145.143406,63a Regent Avenue,Springvale,8551000,house,2010,3,1,2,SC_057,5150,19913,960,44,0,hospital_124,3663,S_010,6281
36882,-37.653465999999995,145.033039,15 Guila Court,Epping,4725000,house,2015,3,2,2,SC_062,4628,20005,284,43,0,hospital_053,1473,S_020,8209
45471,-37.685246,145.105407,76 Corowa Crescent,Greensborough,8775000,house,2014,3,2,2,SC_062,4128,19985,2098,38,0,hospital_075,2214,S_020,2215
48715,-37.80042,145.03553200000002,72 Pakington Street,Kew,26280000,house,2015,4,3,2,SC_083,2232,19904,2344,21,0,hospital_064,1453,S_039,720
